,GazeTarget,Condition
17557,UMA,1
17558,UMA,1
17559,UMA,1
17560,UMA,1
17561,UMA,1
17562,UMA,1
17563,UMA,1
17564,UMA,1
17565,UMA,1
17566,UMA,1
17567,UMA,1
17568,UMA,1
17569,UMA,1
17570,UMA,1
17571,UMA,1
17572,UMA,1
17573,UMA,1
17574,UMA,1
17575,UMA,1
17576,UMA,1
17577,UMA,1
17578,UMA,1
17579,UMA,1
17580,UMA,1
17581,UMA,1
17582,UMA,1
17583,UMA,1
17584,UMA,1
17585,UMA,1
17586,UMA,1
17587,UMA,1
17588,UMA,1
17589,UMA,1
17590,UMA,1
17591,UMA,1
17592,UMA,1
17593,UMA,1
17594,UMA,1
17595,UMA,1
17596,UMA,1
17597,UMA,1
17598,UMA,1
17599,UMA,1
17600,UMA,1
17601,UMA,1
17602,UMA,1
17603,WindowPlace3,1
17604,WindowPlace3,1
17605,WindowPlace3,1
17606,LeftWall1,1
17607,LeftWall1,1
17608,LeftWall1,1
17609,LeftWall1,1
17610,LeftWall1,1
17611,WindowPlace2,1
17612,WindowPlace2,1
17613,WindowPlace2,1
17614,WindowPlace2,1
17615,WindowPlace2,1
17616,WindowPlace2,1
17617,WindowPlace2,1
17618,WindowPlace2,1
17619,WindowPlace2,1
17620,WindowPlace2,1
17621,WindowPlace2,1
17622,WindowPlace2,1
17623,WindowPlace2,1
17624,WindowPlace2,1
17625,WindowPlace2,1
17626,WindowPlace2,1
17627,LeftWallClosest,1
17628,LeftWallClosest,1
17629,LeftWallClosest,1
17630,LeftWallClosest,1
17631,LeftWallClosest,1
17632,LeftWallClosest,1
17633,LeftWallClosest,1
17634,LeftWallClosest,1
17635,LeftWallClosest,1
17636,LeftWallClosest,1
17637,LeftWallClosest,1
17638,WindowPlace1,1
17639,WindowPlace1,1
17640,WindowPlace1,1
17641,WindowPlace1,1
17642,WindowPlace1,1
17643,WindowPlace1,1
17644,WindowPlace1,1
17645,WindowPlace1,1
17646,WindowPlace1,1
17647,Cube,1
17648,Cube,1
17649,Cube,1
17650,Cube,1
17651,Cube,1
17652,Cube,1
17653,WindowPlace1,1
17654,WindowPlace1,1
17655,WindowPlace1,1
17656,WindowPlace1,1
17657,WindowPlace1,1
17658,Cube,1
17659,Cube,1
17660,Cube,1
17661,Cube,1
17662,Cube,1
17663,Cube,1
17664,Cube,1
17665,Cube,1
17666,Cube,1
17667,Cube,1
17668,Cube,1
17669,Cube,1
17670,Cube,1
17671,Cube,1
17672,WindowPlace1,1
17673,Cube,1
17674,Cube,1
17675,WindowPlace1,1
17676,WindowPlace1,1
17677,WindowPlace1,1
17678,WindowPlace1,1
17679,WindowPlace1,1
17680,WindowPlace1,1
17681,WindowPlace1,1
17682,WindowPlace1,1
17683,WindowPlace1,1
17684,Cube,1
17685,UMA,1
17686,QUIZZ,1
17687,QUIZZ,1
17688,QUIZZ,1
17689,QUIZZ,1
17690,QUIZZ,1
17691,QUIZZ,1
17692,QUIZZ,1
17693,QUIZZ,1
17694,QUIZZ,1
17695,QUIZZ,1
17696,QUIZZ,1
17697,QUIZZ,1
17698,QUIZZ,1
17699,QUIZZ,1
17700,QUIZZ,1
17701,QUIZZ,1
17702,QUIZZ,1
17703,QUIZZ,1
17704,QUIZZ,1
17705,QUIZZ,1
17706,QUIZZ,1
17707,QUIZZ,1
17708,QUIZZ,1
17709,QUIZZ,1
17710,QUIZZ,1
17711,QUIZZ,1
17712,QUIZZ,1
17713,QUIZZ,1
17714,QUIZZ,1
17715,QUIZZ,1
17716,QUIZZ,1
17717,QUIZZ,1
17718,QUIZZ,1
17719,QUIZZ,1
17720,QUIZZ,1
17721,QUIZZ,1
17722,QUIZZ,1
17723,QUIZZ,1
17724,QUIZZ,1
17725,QUIZZ,1
17726,QUIZZ,1
17727,QUIZZ,1
17728,QUIZZ,1
17729,QUIZZ,1
17730,QUIZZ,1
17731,QUIZZ,1
17732,QUIZZ,1
17733,QUIZZ,1
17734,QUIZZ,1
17735,QUIZZ,1
17736,QUIZZ,1
17737,QUIZZ,1
17738,QUIZZ,1
17739,QUIZZ,1
17740,QUIZZ,1
17741,QUIZZ,1
17742,QUIZZ,1
17743,QUIZZ,1
17744,QUIZZ,1
17745,QUIZZ,1
17746,QUIZZ,1
17747,QUIZZ,1
17748,QUIZZ,1
17749,QUIZZ,1
17750,QUIZZ,1
17751,QUIZZ,1
17752,QUIZZ,1
17753,QUIZZ,1
17754,QUIZZ,1
17755,QUIZZ,1
17756,QUIZZ,1
17757,QUIZZ,1
17758,QUIZZ,1
17759,QUIZZ,1
17760,QUIZZ,1
17761,QUIZZ,1
17762,QUIZZ,1
17763,QUIZZ,1
17764,QUIZZ,1
17765,QUIZZ,1
17766,QUIZZ,1
17767,QUIZZ,1
17768,QUIZZ,1
17769,QUIZZ,1
17770,QUIZZ,1
17771,QUIZZ,1
17772,QUIZZ,1
17773,QUIZZ,1
17774,QUIZZ,1
17775,QUIZZ,1
17776,QUIZZ,1
17777,QUIZZ,1
17778,QUIZZ,1
17779,QUIZZ,1
17780,QUIZZ,1
17781,QUIZZ,1
17782,QUIZZ,1
17783,QUIZZ,1
17784,QUIZZ,1
17785,QUIZZ,1
17786,QUIZZ,1
17787,QUIZZ,1
17788,QUIZZ,1
17789,QUIZZ,1
17790,QUIZZ,1
17791,QUIZZ,1
17792,QUIZZ,1
17793,QUIZZ,1
17794,QUIZZ,1
17795,QUIZZ,1
17796,QUIZZ,1
17797,QUIZZ,1
17798,QUIZZ,1
17799,QUIZZ,1
17800,QUIZZ,1
17801,QUIZZ,1
17802,QUIZZ,1
17803,QUIZZ,1
17804,QUIZZ,1
17805,QUIZZ,1
17806,QUIZZ,1
17807,QUIZZ,1
17808,QUIZZ,1
17809,QUIZZ,1
17810,QUIZZ,1
17811,QUIZZ,1
17812,QUIZZ,1
17813,QUIZZ,1
17814,QUIZZ,1
17815,QUIZZ,1
17816,QUIZZ,1
17817,QUIZZ,1
17818,QUIZZ,1
17819,QUIZZ,1
17820,QUIZZ,1
17821,QUIZZ,1
17822,QUIZZ,1
17823,QUIZZ,1
17824,QUIZZ,1
17825,QUIZZ,1
17826,QUIZZ,1
17827,UMA,1
17828,Ground,1
17829,Ground,1
17830,Hole,1
17831,Hole,1
17832,Hole,1
17833,Hole,1
17834,Hole,1
17835,Hole,1
17836,Hole,1
17837,Hole,1
17838,Hole,1
17839,Hole,1
17840,Hole,1
17841,Hole,1
17842,Hole,1
17843,Hole,1
17844,Hole,1
17845,Hole,1
17846,Hole,1
17847,Hole,1
17848,Hole,1
17849,Hole,1
17850,UMA,5
17851,UMA,5
17852,UMA,5
17853,UMA,5
17854,UMA,5
17855,UMA,5
17856,UMA,5
17857,UMA,5
17858,UMA,5
17859,UMA,5
17860,UMA,5
17861,UMA,5
17862,UMA,5
17863,UMA,5
17864,UMA,5
17865,UMA,5
17866,UMA,5
17867,UMA,5
17868,UMA,5
17869,UMA,5
17870,UMA,5
17871,UMA,5
17872,UMA,5
17873,UMA,5
17874,UMA,5
17875,UMA,5
17876,UMA,5
17877,UMA,5
17878,UMA,5
17879,UMA,5
17880,UMA,5
17881,UMA,5
17882,UMA,5
17883,UMA,5
17884,UMA,5
17885,UMA,5
17886,UMA,5
17887,UMA,5
17888,UMA,5
17889,UMA,5
17890,UMA,5
17891,UMA,5
17892,UMA,5
17893,UMA,5
17894,UMA,5
17895,UMA,5
17896,UMA,5
17897,UMA,5
17898,UMA,5
17899,UMA,5
17900,UMA,5
17901,UMA,5
17902,UMA,5
17903,UMA,5
17904,UMA,5
17905,UMA,5
17906,UMA,5
17907,UMA,5
17908,UMA,5
17909,UMA,5
17910,UMA,5
17911,UMA,5
17912,UMA,5
17913,UMA,5
17914,UMA,5
17915,UMA,5
17916,UMA,5
17917,UMA,5
17918,UMA,5
17919,UMA,5
17920,UMA,5
17921,UMA,5
17922,UMA,5
17923,UMA,5
17924,UMA,5
17925,UMA,5
17926,UMA,5
17927,UMA,5
17928,UMA,5
17929,UMA,5
17930,UMA,5
17931,UMA,5
17932,UMA,5
17933,UMA,5
17934,UMA,5
17935,UMA,5
17936,UMA,5
17937,UMA,5
17938,UMA,5
17939,UMA,5
17940,UMA,5
17941,UMA,5
17942,UMA,5
17943,UMA,5
17944,UMA,5
17945,UMA,5
17946,UMA,5
17947,UMA,5
17948,UMA,5
17949,UMA,5
17950,UMA,5
17951,UMA,5
17952,UMA,5
17953,UMA,5
17954,UMA,5
17955,UMA,5
17956,UMA,5
17957,UMA,5
17958,UMA,5
17959,UMA,5
17960,UMA,5
17961,UMA,5
17962,UMA,5
17963,UMA,5
17964,UMA,5
17965,UMA,5
17966,UMA,5
17967,UMA,5
17968,UMA,5
17969,UMA,5
17970,UMA,5
17971,UMA,5
17972,UMA,5
17973,UMA,5
17974,UMA,5
17975,UMA,5
17976,UMA,5
17977,UMA,5
17978,UMA,5
17979,UMA,5
17980,UMA,5
17981,UMA,5
17982,UMA,5
17983,UMA,5
17984,UMA,5
17985,UMA,5
17986,UMA,5
17987,UMA,5
17988,UMA,5
17989,UMA,5
17990,UMA,5
17991,UMA,5
17992,UMA,5
17993,UMA,5
17994,UMA,5
17995,UMA,5
17996,UMA,5
17997,UMA,5
17998,UMA,5
17999,UMA,5
18000,UMA,5
18001,UMA,5
18002,UMA,5
18003,UMA,5
18004,UMA,5
18005,UMA,5
18006,UMA,5
18007,UMA,5
18008,UMA,5
18009,UMA,5
18010,UMA,5
18011,UMA,5
18012,UMA,5
18013,UMA,5
18014,UMA,5
18015,UMA,5
18016,UMA,5
18017,UMA,5
18018,UMA,5
18019,UMA,5
18020,UMA,5
18021,UMA,5
18022,UMA,5
18023,UMA,5
18024,UMA,5
18025,UMA,5
18026,UMA,5
18027,QUIZZ,5
18028,QUIZZ,5
18029,QUIZZ,5
18030,QUIZZ,5
18031,QUIZZ,5
18032,QUIZZ,5
18033,QUIZZ,5
18034,QUIZZ,5
18035,QUIZZ,5
18036,QUIZZ,5
18037,QUIZZ,5
18038,QUIZZ,5
18039,QUIZZ,5
18040,QUIZZ,5
18041,QUIZZ,5
18042,QUIZZ,5
18043,QUIZZ,5
18044,QUIZZ,5
18045,QUIZZ,5
18046,QUIZZ,5
18047,QUIZZ,5
18048,QUIZZ,5
18049,QUIZZ,5
18050,QUIZZ,5
18051,QUIZZ,5
18052,QUIZZ,5
18053,QUIZZ,5
18054,QUIZZ,5
18055,QUIZZ,5
18056,QUIZZ,5
18057,QUIZZ,5
18058,QUIZZ,5
18059,QUIZZ,5
18060,QUIZZ,5
18061,QUIZZ,5
18062,QUIZZ,5
18063,QUIZZ,5
18064,QUIZZ,5
18065,QUIZZ,5
18066,QUIZZ,5
18067,QUIZZ,5
18068,QUIZZ,5
18069,QUIZZ,5
18070,QUIZZ,5
18071,QUIZZ,5
18072,QUIZZ,5
18073,QUIZZ,5
18074,QUIZZ,5
18075,QUIZZ,5
18076,QUIZZ,5
18077,QUIZZ,5
18078,QUIZZ,5
18079,QUIZZ,5
18080,QUIZZ,5
18081,QUIZZ,5
18082,QUIZZ,5
18083,QUIZZ,5
18084,QUIZZ,5
18085,QUIZZ,5
18086,QUIZZ,5
18087,QUIZZ,5
18088,QUIZZ,5
18089,QUIZZ,5
18090,QUIZZ,5
18091,QUIZZ,5
18092,QUIZZ,5
18093,QUIZZ,5
18094,QUIZZ,5
18095,QUIZZ,5
18096,QUIZZ,5
18097,QUIZZ,5
18098,QUIZZ,5
18099,QUIZZ,5
18100,QUIZZ,5
18101,QUIZZ,5
18102,QUIZZ,5
18103,QUIZZ,5
18104,QUIZZ,5
18105,QUIZZ,5
18106,QUIZZ,5
18107,QUIZZ,5
18108,QUIZZ,5
18109,QUIZZ,5
18110,QUIZZ,5
18111,QUIZZ,5
18112,QUIZZ,5
18113,QUIZZ,5
18114,QUIZZ,5
18115,QUIZZ,5
18116,QUIZZ,5
18117,QUIZZ,5
18118,QUIZZ,5
18119,QUIZZ,5
18120,QUIZZ,5
18121,QUIZZ,5
18122,QUIZZ,5
18123,QUIZZ,5
18124,QUIZZ,5
18125,QUIZZ,5
18126,QUIZZ,5
18127,QUIZZ,5
18128,QUIZZ,5
18129,QUIZZ,5
18130,QUIZZ,5
18131,QUIZZ,5
18132,QUIZZ,5
18133,QUIZZ,5
18134,QUIZZ,5
18135,QUIZZ,5
18136,QUIZZ,5
18137,QUIZZ,5
18138,QUIZZ,5
18139,QUIZZ,5
18140,QUIZZ,5
18141,QUIZZ,5
18142,QUIZZ,5
18143,QUIZZ,5
18144,QUIZZ,5
18145,QUIZZ,5
18146,QUIZZ,5
18147,QUIZZ,5
18148,QUIZZ,5
18149,QUIZZ,5
18150,QUIZZ,5
18151,QUIZZ,5
18152,QUIZZ,5
18153,QUIZZ,5
18154,QUIZZ,5
18155,QUIZZ,5
18156,QUIZZ,5
18157,QUIZZ,5
18158,QUIZZ,5
18159,QUIZZ,5
18160,QUIZZ,5
18161,QUIZZ,5
18162,QUIZZ,5
18163,QUIZZ,5
18164,WindowPlace3,5
18165,LeftWall1,5
18166,LeftWall1,5
18167,LeftWall1,5
18168,LeftWall1,5
18169,LeftWall1,5
18170,WindowPlace2,5
18171,WindowPlace2,5
18172,WindowPlace2,5
18173,WindowPlace2,5
18174,WindowPlace2,5
18175,WindowPlace2,5
18176,WindowPlace2,5
18177,WindowPlace2,5
18178,WindowPlace2,5
18179,WindowPlace2,5
18180,WindowPlace2,5
18181,WindowPlace2,5
18182,LeftWall1,5
18183,LeftWall1,5
18184,LeftWall1,5
18185,LeftWall1,5
18186,LeftWall1,5
18187,LeftWall1,5
18188,LeftWall1,5
18189,LeftWall1,5
18190,LeftWall1,5
18191,LeftWall1,5
18192,LeftWall1,5
18193,LeftWall1,5
18194,WindowPlace3,5
18195,UMA,3
18196,UMA,3
18197,UMA,3
18198,UMA,3
18199,UMA,3
18200,UMA,3
18201,UMA,3
18202,UMA,3
18203,UMA,3
18204,UMA,3
18205,UMA,3
18206,UMA,3
18207,UMA,3
18208,UMA,3
18209,UMA,3
18210,UMA,3
18211,UMA,3
18212,UMA,3
18213,UMA,3
18214,UMA,3
18215,UMA,3
18216,UMA,3
18217,UMA,3
18218,UMA,3
18219,UMA,3
18220,UMA,3
18221,UMA,3
18222,UMA,3
18223,UMA,3
18224,UMA,3
18225,UMA,3
18226,UMA,3
18227,UMA,3
18228,UMA,3
18229,UMA,3
18230,UMA,3
18231,UMA,3
18232,UMA,3
18233,UMA,3
18234,UMA,3
18235,UMA,3
18236,UMA,3
18237,UMA,3
18238,UMA,3
18239,UMA,3
18240,UMA,3
18241,UMA,3
18242,UMA,3
18243,UMA,3
18244,UMA,3
18245,UMA,3
18246,UMA,3
18247,UMA,3
18248,UMA,3
18249,UMA,3
18250,UMA,3
18251,UMA,3
18252,UMA,3
18253,UMA,3
18254,UMA,3
18255,UMA,3
18256,UMA,3
18257,UMA,3
18258,UMA,3
18259,UMA,3
18260,UMA,3
18261,UMA,3
18262,UMA,3
18263,UMA,3
18264,UMA,3
18265,UMA,3
18266,UMA,3
18267,UMA,3
18268,UMA,3
18269,UMA,3
18270,UMA,3
18271,UMA,3
18272,UMA,3
18273,UMA,3
18274,UMA,3
18275,UMA,3
18276,UMA,3
18277,UMA,3
18278,UMA,3
18279,UMA,3
18280,UMA,3
18281,UMA,3
18282,UMA,3
18283,UMA,3
18284,UMA,3
18285,UMA,3
18286,UMA,3
18287,UMA,3
18288,UMA,3
18289,UMA,3
18290,UMA,3
18291,UMA,3
18292,UMA,3
18293,UMA,3
18294,UMA,3
18295,UMA,3
18296,UMA,3
18297,UMA,3
18298,UMA,3
18299,UMA,3
18300,UMA,3
18301,UMA,3
18302,UMA,3
18303,UMA,3
18304,UMA,3
18305,UMA,3
18306,UMA,3
18307,UMA,3
18308,UMA,3
18309,UMA,3
18310,UMA,3
18311,UMA,3
18312,UMA,3
18313,UMA,3
18314,UMA,3
18315,UMA,3
18316,UMA,3
18317,UMA,3
18318,UMA,3
18319,UMA,3
18320,UMA,3
18321,UMA,3
18322,UMA,3
18323,UMA,3
18324,UMA,3
18325,UMA,3
18326,UMA,3
18327,UMA,3
18328,UMA,3
18329,UMA,3
18330,UMA,3
18331,UMA,3
18332,UMA,3
18333,UMA,3
18334,UMA,3
18335,UMA,3
18336,UMA,3
18337,QUIZZ,3
18338,QUIZZ,3
18339,QUIZZ,3
18340,QUIZZ,3
18341,QUIZZ,3
18342,QUIZZ,3
18343,QUIZZ,3
18344,QUIZZ,3
18345,QUIZZ,3
18346,QUIZZ,3
18347,QUIZZ,3
18348,QUIZZ,3
18349,QUIZZ,3
18350,QUIZZ,3
18351,QUIZZ,3
18352,QUIZZ,3
18353,QUIZZ,3
18354,QUIZZ,3
18355,QUIZZ,3
18356,QUIZZ,3
18357,QUIZZ,3
18358,QUIZZ,3
18359,QUIZZ,3
18360,QUIZZ,3
18361,QUIZZ,3
18362,QUIZZ,3
18363,QUIZZ,3
18364,QUIZZ,3
18365,QUIZZ,3
18366,QUIZZ,3
18367,QUIZZ,3
18368,QUIZZ,3
18369,QUIZZ,3
18370,QUIZZ,3
18371,QUIZZ,3
18372,QUIZZ,3
18373,QUIZZ,3
18374,QUIZZ,3
18375,QUIZZ,3
18376,QUIZZ,3
18377,QUIZZ,3
18378,QUIZZ,3
18379,QUIZZ,3
18380,QUIZZ,3
18381,QUIZZ,3
18382,QUIZZ,3
18383,QUIZZ,3
18384,QUIZZ,3
18385,QUIZZ,3
18386,QUIZZ,3
18387,QUIZZ,3
18388,QUIZZ,3
18389,QUIZZ,3
18390,QUIZZ,3
18391,QUIZZ,3
18392,QUIZZ,3
18393,QUIZZ,3
18394,QUIZZ,3
18395,QUIZZ,3
18396,QUIZZ,3
18397,QUIZZ,3
18398,QUIZZ,3
18399,QUIZZ,3
18400,QUIZZ,3
18401,UMA,2
18402,UMA,2
18403,UMA,2
18404,UMA,2
18405,UMA,2
18406,UMA,2
18407,UMA,2
18408,UMA,2
18409,UMA,2
18410,UMA,2
18411,UMA,2
18412,UMA,2
18413,UMA,2
18414,UMA,2
18415,UMA,2
18416,UMA,2
18417,UMA,2
18418,UMA,2
18419,UMA,2
18420,UMA,2
18421,UMA,2
18422,UMA,2
18423,UMA,2
18424,UMA,2
18425,UMA,2
18426,UMA,2
18427,UMA,2
18428,UMA,2
18429,UMA,2
18430,UMA,2
18431,UMA,2
18432,UMA,2
18433,UMA,2
18434,UMA,2
18435,UMA,2
18436,UMA,2
18437,UMA,2
18438,UMA,2
18439,UMA,2
18440,UMA,2
18441,UMA,2
18442,UMA,2
18443,UMA,2
18444,UMA,2
18445,UMA,2
18446,UMA,2
18447,UMA,2
18448,UMA,2
18449,UMA,2
18450,UMA,2
18451,UMA,2
18452,UMA,2
18453,UMA,2
18454,UMA,2
18455,UMA,2
18456,UMA,2
18457,UMA,2
18458,UMA,2
18459,UMA,2
18460,UMA,2
18461,UMA,2
18462,UMA,2
18463,UMA,2
18464,UMA,2
18465,UMA,2
18466,UMA,2
18467,UMA,2
18468,UMA,2
18469,UMA,2
18470,UMA,2
18471,UMA,2
18472,UMA,2
18473,UMA,2
18474,UMA,2
18475,UMA,2
18476,UMA,2
18477,UMA,2
18478,UMA,2
18479,UMA,2
18480,UMA,2
18481,UMA,2
18482,UMA,2
18483,UMA,2
18484,UMA,2
18485,UMA,2
18486,UMA,2
18487,UMA,2
18488,UMA,2
18489,UMA,2
18490,UMA,2
18491,UMA,2
18492,UMA,2
18493,UMA,2
18494,UMA,2
18495,UMA,2
18496,UMA,2
18497,UMA,2
18498,UMA,2
18499,UMA,2
18500,UMA,2
18501,UMA,2
18502,UMA,2
18503,UMA,2
18504,UMA,2
18505,UMA,2
18506,UMA,2
18507,UMA,2
18508,UMA,2
18509,UMA,2
18510,UMA,2
18511,UMA,2
18512,UMA,2
18513,UMA,2
18514,UMA,2
18515,UMA,2
18516,UMA,2
18517,UMA,2
18518,UMA,2
18519,UMA,2
18520,UMA,2
18521,UMA,2
18522,UMA,2
18523,UMA,2
18524,UMA,2
18525,UMA,2
18526,UMA,2
18527,UMA,2
18528,QUIZZ,2
18529,QUIZZ,2
18530,QUIZZ,2
18531,QUIZZ,2
18532,QUIZZ,2
18533,QUIZZ,2
18534,QUIZZ,2
18535,QUIZZ,2
18536,QUIZZ,2
18537,QUIZZ,2
18538,QUIZZ,2
18539,QUIZZ,2
18540,QUIZZ,2
18541,QUIZZ,2
18542,QUIZZ,2
18543,QUIZZ,2
18544,QUIZZ,2
18545,QUIZZ,2
18546,QUIZZ,2
18547,QUIZZ,2
18548,QUIZZ,2
18549,QUIZZ,2
18550,QUIZZ,2
18551,QUIZZ,2
18552,QUIZZ,2
18553,QUIZZ,2
18554,QUIZZ,2
18555,QUIZZ,2
18556,QUIZZ,2
18557,QUIZZ,2
18558,QUIZZ,2
18559,QUIZZ,2
18560,QUIZZ,2
18561,QUIZZ,2
18562,QUIZZ,2
18563,QUIZZ,2
18564,QUIZZ,2
18565,QUIZZ,2
18566,QUIZZ,2
18567,QUIZZ,2
18568,QUIZZ,2
18569,QUIZZ,2
18570,QUIZZ,2
18571,QUIZZ,2
18572,QUIZZ,2
18573,QUIZZ,2
18574,QUIZZ,2
18575,QUIZZ,2
18576,QUIZZ,2
18577,QUIZZ,2
18578,QUIZZ,2
18579,QUIZZ,2
18580,QUIZZ,2
18581,QUIZZ,2
18582,QUIZZ,2
18583,QUIZZ,2
18584,QUIZZ,2
18585,QUIZZ,2
18586,QUIZZ,2
18587,QUIZZ,2
18588,QUIZZ,2
18589,QUIZZ,2
18590,QUIZZ,2
18591,QUIZZ,2
18592,QUIZZ,2
18593,QUIZZ,2
18594,QUIZZ,2
18595,QUIZZ,2
18596,QUIZZ,2
18597,QUIZZ,2
18598,QUIZZ,2
18599,QUIZZ,2
18600,QUIZZ,2
18601,QUIZZ,2
18602,QUIZZ,2
18603,QUIZZ,2
18604,QUIZZ,2
18605,QUIZZ,2
18606,QUIZZ,2
18607,QUIZZ,2
18608,QUIZZ,2
18609,QUIZZ,2
18610,QUIZZ,2
18611,QUIZZ,2
18612,QUIZZ,2
18613,QUIZZ,2
18614,QUIZZ,2
18615,QUIZZ,2
18616,QUIZZ,2
18617,QUIZZ,2
18618,QUIZZ,2
18619,QUIZZ,2
18620,QUIZZ,2
18621,QUIZZ,2
18622,QUIZZ,2
18623,QUIZZ,2
18624,QUIZZ,2
18625,QUIZZ,2
18626,QUIZZ,2
18627,QUIZZ,2
18628,QUIZZ,2
18629,QUIZZ,2
18630,QUIZZ,2
18631,QUIZZ,2
18632,QUIZZ,2
18633,QUIZZ,2
18634,QUIZZ,2
18635,QUIZZ,2
18636,QUIZZ,2
18637,QUIZZ,2
18638,QUIZZ,2
18639,QUIZZ,2
18640,QUIZZ,2
18641,QUIZZ,2
18642,QUIZZ,2
18643,QUIZZ,2
18644,QUIZZ,2
18645,QUIZZ,2
18646,QUIZZ,2
18647,QUIZZ,2
18648,QUIZZ,2
18649,QUIZZ,2
18650,QUIZZ,2
18651,QUIZZ,2
18652,QUIZZ,2
18653,QUIZZ,2
18654,QUIZZ,2
18655,QUIZZ,2
18656,QUIZZ,2
18657,QUIZZ,2
18658,QUIZZ,2
18659,QUIZZ,2
18660,QUIZZ,2
18661,QUIZZ,2
18662,QUIZZ,2
18663,QUIZZ,2
18664,QUIZZ,2
18665,QUIZZ,2
18666,QUIZZ,2
18667,QUIZZ,2
18668,QUIZZ,2
18669,QUIZZ,2
18670,QUIZZ,2
18671,QUIZZ,2
18672,QUIZZ,2
18673,QUIZZ,2
18674,QUIZZ,2
18675,QUIZZ,2
18676,QUIZZ,2
18677,QUIZZ,2
18678,QUIZZ,2
18679,QUIZZ,2
18680,UMA,1
18681,UMA,1
18682,UMA,1
18683,UMA,1
18684,UMA,1
18685,UMA,1
18686,UMA,1
18687,UMA,1
18688,UMA,1
18689,UMA,1
18690,UMA,1
18691,UMA,1
18692,UMA,1
18693,UMA,1
18694,UMA,1
18695,UMA,1
18696,UMA,1
18697,UMA,1
18698,UMA,1
18699,UMA,1
18700,UMA,1
18701,UMA,1
18702,UMA,1
18703,UMA,1
18704,UMA,1
18705,UMA,1
18706,UMA,1
18707,UMA,1
18708,UMA,1
18709,UMA,1
18710,UMA,1
18711,UMA,1
18712,UMA,1
18713,UMA,1
18714,UMA,1
18715,UMA,1
18716,UMA,1
18717,UMA,1
18718,UMA,1
18719,UMA,1
18720,UMA,1
18721,UMA,1
18722,UMA,1
18723,UMA,1
18724,UMA,1
18725,UMA,1
18726,UMA,1
18727,UMA,1
18728,UMA,1
18729,UMA,1
18730,UMA,1
18731,UMA,1
18732,UMA,1
18733,UMA,1
18734,UMA,1
18735,UMA,1
18736,UMA,1
18737,UMA,1
18738,UMA,1
18739,UMA,1
18740,UMA,1
18741,UMA,1
18742,UMA,1
18743,UMA,1
18744,UMA,1
18745,UMA,1
18746,UMA,1
18747,UMA,1
18748,UMA,1
18749,UMA,1
18750,UMA,1
18751,UMA,1
18752,UMA,1
18753,UMA,1
18754,UMA,1
18755,UMA,1
18756,UMA,1
18757,UMA,1
18758,UMA,1
18759,UMA,1
18760,UMA,1
18761,UMA,1
18762,UMA,1
18763,UMA,1
18764,UMA,1
18765,UMA,1
18766,UMA,1
18767,UMA,1
18768,UMA,1
18769,UMA,1
18770,UMA,1
18771,UMA,1
18772,UMA,1
18773,UMA,1
18774,UMA,1
18775,UMA,1
18776,UMA,1
18777,UMA,1
18778,UMA,1
18779,UMA,1
18780,UMA,1
18781,UMA,1
18782,UMA,1
18783,UMA,1
18784,UMA,1
18785,UMA,1
18786,UMA,1
18787,UMA,1
18788,UMA,1
18789,UMA,1
18790,UMA,1
18791,UMA,1
18792,UMA,1
18793,UMA,1
18794,UMA,1
18795,UMA,1
18796,UMA,1
18797,UMA,1
18798,UMA,1
18799,UMA,1
18800,UMA,1
18801,UMA,1
18802,UMA,1
18803,UMA,1
18804,UMA,1
18805,UMA,1
18806,UMA,1
18807,UMA,1
18808,UMA,1
18809,UMA,1
18810,UMA,1
18811,UMA,1
18812,UMA,1
18813,UMA,1
18814,UMA,1
18815,UMA,1
18816,UMA,1
18817,UMA,1
18818,UMA,1
18819,UMA,1
18820,UMA,1
18821,UMA,1
18822,UMA,1
18823,UMA,1
18824,UMA,1
18825,UMA,1
18826,UMA,1
18827,UMA,1
18828,UMA,1
18829,UMA,1
18830,UMA,1
18831,UMA,1
18832,UMA,1
18833,UMA,1
18834,UMA,1
18835,UMA,1
18836,UMA,1
18837,UMA,1
18838,UMA,1
18839,UMA,1
18840,UMA,1
18841,UMA,1
18842,UMA,1
18843,UMA,1
18844,UMA,1
18845,UMA,1
18846,UMA,1
18847,UMA,1
18848,UMA,1
18849,UMA,1
18850,UMA,1
18851,UMA,1
18852,UMA,1
18853,UMA,1
18854,UMA,1
18855,UMA,1
18856,UMA,1
18857,UMA,1
18858,UMA,1
18859,QUIZZ,1
18860,QUIZZ,1
18861,QUIZZ,1
18862,QUIZZ,1
18863,QUIZZ,1
18864,QUIZZ,1
18865,QUIZZ,1
18866,QUIZZ,1
18867,QUIZZ,1
18868,QUIZZ,1
18869,QUIZZ,1
18870,QUIZZ,1
18871,QUIZZ,1
18872,QUIZZ,1
18873,QUIZZ,1
18874,QUIZZ,1
18875,QUIZZ,1
18876,QUIZZ,1
18877,QUIZZ,1
18878,QUIZZ,1
18879,QUIZZ,1
18880,QUIZZ,1
18881,QUIZZ,1
18882,QUIZZ,1
18883,QUIZZ,1
18884,QUIZZ,1
18885,QUIZZ,1
18886,QUIZZ,1
18887,QUIZZ,1
18888,QUIZZ,1
18889,QUIZZ,1
18890,QUIZZ,1
18891,QUIZZ,1
18892,QUIZZ,1
18893,QUIZZ,1
18894,QUIZZ,1
